"Codi postal","Latitud","Longitud"
17001,41.9850123563336,2.81822167088964
17002,41.9780206307029,2.82038326594607
17003,41.9587944404939,2.82216865886666
17004,41.977401250115,2.85254437214426
17005,41.9665090362416,2.80806547767136
17006,41.9778231669349,2.80482982063766
17007,41.9977540106434,2.83870114905412
17100,41.9358991587372,3.04080156963749
17110,41.9276906236588,3.0886490211417
17111,41.9608490721501,3.05987459263732
17113,41.9761268393597,3.08459746048147
17114,41.9995759695328,3.07117712711616
17115,41.9801049397715,3.05162943333609
17116,41.9105784840521,3.00020708396278
17117,41.9548691205723,3.00374479258489
17118,41.9325305274226,2.94816950737225
17120,42.0173596045581,2.97124245622931
17121,41.9726155866622,2.97786358363743
17123,41.9515115151276,3.12917962255832
17124,41.9289041288062,3.13777221237697
17130,42.1219419346106,3.12263771874895
17131,42.0167934099733,3.00967186983244
17132,42.0436939397994,2.99822138875397
17133,42.0449861092999,3.02242263359296
17134,42.0762615710428,3.06270474680569
17136,42.107154359393,3.08098740207437
17140,42.0509059842677,3.10387743877638
17141,42.075035379928,3.12524646343546
17142,42.068136895014,3.04282988932219
17143,42.0732314403153,3.01299939304612
17144,42.0838819565026,2.98843421897637
17150,41.9899466176217,2.74782641771131
17151,42.00896881738,2.72252656200467
17152,42.0254259355329,2.68891664307709
17153,42.0588726643241,2.65443011253643
17154,42.0757973304255,2.60111931048741
17160,41.9433639130923,2.5953656284562
17161,41.949184987308,2.54626672689525
17162,41.9605085627181,2.71103607749056
17164,41.985808592365,2.69044908644939
17165,41.965428119485,2.61436441825461
17166,41.9950576954187,2.51134315301462
17170,42.0107964066975,2.60204819867576
17171,42.0019117140699,2.55706845410134
17172,42.054763282033,2.55114945775396
17173,42.0919303953687,2.54374087628476
17174,42.097826253483,2.50627791834994
17175,42.0991021541451,2.50542162477974
17176,42.1163997634709,2.4337635232263
17177,42.0854370157771,2.43817052959343
17178,42.1472173588342,2.47401258644552
17180,41.9533422453134,2.78144007628427
