"Codi postal","Latitud","Longitud"
25001,41.6069367327281,0.642528098912286
25002,41.612765350283,0.621474798051527
25003,41.6149549457045,0.611537938709883
25004,41.6205886583428,0.625377755665613
25005,41.6292295060892,0.630629757691034
25006,41.6194078918124,0.615227618248219
25007,41.6173111615889,0.631524404630021
25008,41.6230985402369,0.621648047716724
25100,41.7292319382239,0.454617310200295
25109,41.7389725831318,0.469049846349346
25110,41.7005411951501,0.538010940823863
25111,41.6752165896523,0.48248076206771
25112,41.617787733654,0.408251929501807
25113,41.7066226871406,0.411428863649689
25114,41.6782421763015,0.35548396333437
25120,41.8275512119068,0.565354170689685
25121,41.8451818654451,0.573226409318001
25122,41.8681476521576,0.609563954735051
25123,41.6773931120267,0.599623813203109
25124,41.6951527396577,0.592002162647485
25125,41.7388521669776,0.561942360942497
25126,41.7844074130499,0.539399737900848
25130,41.8236833986257,0.635147930941369
25131,41.6764363766333,0.635845969125992
25132,41.6931691189608,0.644017360820164
25133,41.7115905497572,0.621043959384689
25134,41.7335824037088,0.642636974804024
25135,41.7593610806276,0.670288779857794
25136,41.8139147933735,0.717200529851132
25137,41.6862507732724,0.679737754251519
25138,41.7123369346095,0.703221559683357
25139,41.7386302801739,0.729663436943466
25140,41.544675233094,0.936629725539173
25141,41.5837134603812,0.80950667886134
25142,41.6713325409683,0.807213242289597
25143,41.6757310043184,0.87128371032452
25144,41.699641893424,0.834146536177198
25150,41.5437509173245,0.698114462873888
25151,41.4964545466566,0.674958547092478
25152,41.4573356588267,0.692788288537835
25153,41.542774837767,0.737154885281784
25154,41.4927568654723,0.760619642798706
25155,41.4463028850145,0.752904157853512
25160,41.4352916795802,0.653584224783725
25161,41.5140764441149,0.634557381472815
25162,41.4697808940414,0.625365060221892
25163,41.4208425286637,0.698963737385457
25164,41.3952825564937,0.721412380399108
25165,41.3801206195089,0.786425192198948
25170,41.5301816140492,0.519487659911262
25171,41.5664736225227,0.617520843045165
25172,41.5541026972938,0.597687258903274
25173,41.555638518542,0.568472701027475
25174,41.5201214133842,0.588088298634542
25175,41.4640169858067,0.559891010516242
25176,41.4208394480865,0.598381028384788
25177,41.3648357899592,0.653682124470825
25178,41.316176378915,0.636435570853984
25180,41.5518373545237,0.499752068786527
25181,41.5393300500912,0.466536726763295
25182,41.4749623902155,0.471525676601056
25183,41.4145107233861,0.42274278837722
25184,41.4578345913415,0.359778886714286
25185,41.4054816816078,0.373922030500601
25186,41.3871649135602,0.5386568771707
25187,41.3210677180398,0.406408888781973
25190,41.6141039323214,0.675578587400214
25191,41.6245937116922,0.687134383666325
25192,41.604961452107,0.57210250621928
25193,41.6191232522695,0.492654981990709
25194,41.5882834250727,0.594823853702054
25195,41.6486624713399,0.643731215621085
25196,41.6515055814066,0.606916276206819
25197,41.5751530625521,0.674419180443911
25198,41.6381936601579,0.576404362031561
25200,41.6578643619606,1.2636414747039
25210,41.7794555672184,1.2988904566913
25211,41.7482632295169,1.22097677689853
25212,41.7555296363368,1.18906962646125
25213,41.6318778167402,1.33074123959187
25220,41.6294908728725,0.778827374470347
25221,41.5983322633825,0.790695146270823
25222,41.6260636662462,0.833546832577634
25230,41.6237224956723,0.885341913428651
25240,41.7074649259987,0.89020449306207
25241,41.6247574082491,0.926716498094818
25242,41.598421452604,0.895184412214588
25243,41.6496352000529,0.862318221312807
25244,41.6291151692715,0.866858083642839
25245,41.6621949107513,0.921580857592741
25250,41.6268592519315,1.00575231865305
25260,41.6877847660723,0.967702737923809
25261,41.7108548073904,0.95026711653189
25262,41.6934709873441,1.07705978916957
25263,41.6013841656054,1.04672653883381
25264,41.6017163545839,0.955170282495006
25265,41.6523482731092,0.971093957639802
25270,41.6592658526798,1.42149398556117
25271,41.6549812129809,1.40510201877621
25280,41.9905083638963,1.47959567155297
25281,41.9234519307952,1.46225017682807
25282,42.1180504351395,1.58045791034937
25283,42.1278767196939,1.45580613462613
25290,41.9435548364091,1.60302913380287
25300,41.6386510567649,1.13366357409354
25310,41.7866037733526,1.09869992295626
25315,41.8045539228996,0.992841040473274
25316,41.8007770214966,1.03377060062953
25317,41.8204468246067,1.09169013926308
25318,41.803297831274,1.12973827748273
25320,41.6622199915384,1.06107761795843
25330,41.6432340335973,1.08823452955169
25331,41.7534174738828,1.04688033624743
25332,41.7164220523268,1.00154214953587
25333,41.7227139332227,0.968276618262467
25334,41.7504135016664,0.991099289416075
25335,41.738510641342,0.941757735547461
25336,41.7619537579712,0.946354944526976
25337,41.7598009209781,0.890552971499744
25340,41.5993761036731,1.21249560379024
25341,41.5673222195636,1.18605952248416
25343,41.553765181619,1.07128930058634
25344,41.5647957353411,1.06339467615779
25350,41.6801626575928,1.14238989518759
25351,41.6942303408594,1.17102497924811
25352,41.7087569856182,1.19285899386805
25353,41.6992805741563,1.12139478885748
25354,41.7127361727305,1.10156685258252
25360,41.6500751527846,1.17592691947488
25400,41.5307733021842,0.79198267355057
25410,41.4909611073444,1.00555204984536
25411,41.4610884626198,1.03386806601489
25412,41.4941998247927,0.959865644781225
