"Codi postal","Latitud","Longitud"
12001,39.9865812528373,-0.0385749674803261
12002,39.9839799083923,-0.0419946339395406
12003,39.9864805065144,-0.0253633196396021
12004,40.0206436573786,-0.0334038428060204
12005,39.9674710840474,-0.039683073241999
12006,39.9953718517753,-0.104234798106228
12100,39.9860619966051,0.00108058565160141
12110,40.0521506692067,-0.20612320067031
12118,40.1694631832954,-0.169359191688482
12119,40.1217158611367,-0.162372121687908
12120,40.1495761282066,-0.28097678336319
12121,40.1091523692024,-0.205764973659866
12122,40.126398110291,-0.22237717582379
12123,40.1459191277858,-0.367059545693546
12124,40.205744801457,-0.423001425291373
12125,40.1316433911587,-0.447189337498522
12126,40.1459528258223,-0.527938541040773
12127,40.2011636510298,-0.530191760082956
12130,40.0686176274852,-0.126635717770696
12131,40.1836094191326,-0.112655515675997
12132,40.2280887728318,-0.198096742317768
12133,40.2626602691497,-0.134612654983679
12134,40.2307752166249,-0.289588022034708
12135,40.3064927070723,-0.297612099229994
12140,40.3731721974523,0.0171272837433604
12150,40.4316744490212,-0.263830063639535
12159,40.5061834751407,-0.19944180348104
12160,40.3864944671259,-0.167735859893942
12161,40.3208146821766,-0.0803653114366434
12162,40.354136803981,-0.0631532655603118
12163,40.3081869745502,-0.123316825305741
12164,40.2899561773009,-0.0391958477852118
12165,40.4448473838751,-0.109680681824412
12166,40.2271464041779,-0.0676685242635535
12170,40.4659418599109,0.17393619599574
12179,40.4329418503,0.0705439086819756
12180,40.1430196390929,0.0581248984774806
12181,40.2077832612168,0.0576193516890974
12182,40.265484975357,-0.0215088681118487
12183,40.2394371628098,0.0904402013837558
12184,40.2681523217332,0.0726849540515984
12185,40.3237793700405,0.118572590796799
12186,40.4174183839597,0.14744897137243
12190,40.050520381749,-0.0702664196268081
12191,40.103609481901,-0.00147302816148209
12192,40.12188623662,-0.0709800412352237
12193,40.182390138833,-0.0653914646217368
12194,40.1820287308393,-0.0176190403166216
12200,39.9816449224126,-0.228707928950287
12210,40.0269943145807,-0.27784827176999
12220,39.9535960921002,-0.287516640008519
12221,39.9452423729281,-0.300618838501773
12222,39.8938369027773,-0.348674618889213
12223,39.9537568471797,-0.35337379636862
12224,39.9920369767757,-0.384961738174719
12225,40.0206882588307,-0.425612255303973
12230,40.0369635656632,-0.333782509004965
12231,40.0413244380276,-0.467062459287878
12232,40.0724270182764,-0.430995686092959
12300,40.5826774686128,-0.0715814173270824
12310,40.6571653866062,-0.212335292361413
12311,40.741695117411,-0.164808852903488
12312,40.6114824467698,-0.277712432458091
12313,40.7237568513838,-0.0786980620712055
12314,40.6439014060507,-0.0992030405832347
12320,40.537378458753,0.359618533377167
12330,40.5490500494056,0.318181277039409
12340,40.502283590416,0.238573009653292
12350,40.561591202956,0.233552018269453
12360,40.5437675513836,0.139533914097549
12370,40.5011575196317,0.117232494458183
12400,39.8528966233624,-0.488026051137819
12410,39.8148853578907,-0.584586393184793
12412,39.8358463266297,-0.46501872231833
12413,39.8544220966757,-0.448571454610385
12414,39.9153880486902,-0.420738181032462
12415,39.9296625062342,-0.499401450050916
12420,39.9988822353627,-0.696127474969254
12428,40.0579696209247,-0.638614198085989
12429,40.0141706032539,-0.649407244395079
12430,39.9054972919623,-0.742872212418024
12431,39.9289000641764,-0.686274540787521
12440,39.987088240485,-0.572127400086914
12447,40.0292631857268,-0.550350987886024
12448,40.0693673146726,-0.535097214680556
12449,39.9699900633831,-0.605743201061478
12450,39.8897281928926,-0.584474196842271
12460,39.916172668028,-0.617699217365359
12469,39.8525221912756,-0.734543726580614
12470,39.8814258078484,-0.500527736707986
12480,39.8194529114962,-0.376333693801709
12489,39.8016162097895,-0.401288206243207
12490,39.8506579062254,-0.366370602212363
12499,39.8491451143417,-0.324036729550956
12500,40.5103265372612,0.435284104977597
12510,40.5945266267702,0.339315235824944
12511,40.6179793083865,0.229763283674378
12512,40.6255967862925,0.173231528551829
12513,40.4745332498902,0.0199637730340138
12520,39.8585335489476,-0.171469229912864
12526,39.8637936755001,-0.192355700288751
12527,39.8953319182873,-0.246505343290818
12528,39.8869444582455,-0.304911976550548
12529,39.8358767976945,-0.123440577334996
12530,39.8897081477944,-0.0743737635850087
12539,39.8895188203066,-0.129778288108191
12540,39.9331335800248,-0.128759669165434
12549,39.9524928269436,-0.181891303276555
12550,39.9513585821403,-0.0681711570487074
12560,40.0565399218726,0.0415443549578354
12570,40.3111505969401,0.206571517272816
12578,40.44344081075,0.282311156643473
12579,40.2744442484137,0.266143634607095
12580,40.4437913205827,0.402862138357262
12589,40.4678367439449,0.352475279066103
12590,39.7531827457664,-0.231445042878408
12591,39.7360301801091,-0.186850496202939
12592,39.7795701109938,-0.180997555376409
12593,39.7986658151521,-0.152779491662599
12594,40.0918995405394,0.122777166191138
12595,40.1454242728145,0.12469882590745
12596,40.209807607423,0.201692480349844
12597,40.3746535500035,0.273353780325473
12598,40.3569387181935,0.355372160786617
12600,39.8135977414923,-0.234971332816282
12609,39.8385547750722,-0.281526266868916
