"Codi postal","Latitud","Longitud"
7001,39.2050088087513,2.97912096272433
7010,39.6136639378154,2.63142641977808
7011,39.6172602635226,2.60521889138032
7012,39.5691806860109,2.64270534882887
7013,39.5880859419545,2.59806767394159
7014,39.5716413616906,2.61208649232111
7015,39.5568604742856,2.6044970209829
7100,39.7631879326773,2.70674586147554
7101,39.7619913116768,2.74089969224731
7108,39.80033751226,2.71048802117086
7109,39.7962706070378,2.75121600144714
7110,39.6867691085063,2.70342185877243
7120,39.6327515771501,2.65538929437695
7121,39.6420322612585,2.62514846531051
7122,39.6385670822528,2.64574401166422
7140,39.6469844031235,2.90874984183725
7141,39.6237577045981,2.72855584241867
7142,39.6187224674122,2.83426623339687
7143,39.6312241664201,2.8697739801547
7144,39.6554305248549,2.94931894189958
7150,39.5846920341416,2.32067714891444
7157,39.5494003388521,2.38329956116742
7159,39.6362036349636,2.42067520973407
7160,39.5237544749425,2.42200808664281
7170,39.7214031998681,2.59031903936888
7180,39.4986949241781,2.44984545064426
7190,39.6870998872976,2.54958866017551
7191,39.6780785160873,2.51492936533187
7192,39.6521188832104,2.4618922483609
7200,39.4654183314526,3.14592350232622
7208,39.4283442309549,3.13733052225632
7209,39.4904344401125,3.13435443278061
7210,39.5677005637033,2.87934539021558
7220,39.5917445847313,2.92948403800938
7230,39.5645591663149,2.99111248378236
7240,39.5879933554065,3.04521594627884
7250,39.5570248465557,3.11739297931935
7260,39.5072811307694,3.03075885363195
7300,39.7117272725364,2.94216187857289
7310,39.797439538675,2.96651264732438
7311,39.7580949117443,2.98505461914985
7312,39.7609687343054,2.86421043339734
7313,39.7501556860222,2.90560892707998
7314,39.790396058454,2.90264154546707
7315,39.8279902116894,2.84810279732555
7316,39.7629482223927,2.93672549950291
7320,39.6641255978459,2.77213265939858
7330,39.6650281794967,2.81793504780855
7340,39.7235409313621,2.80240581929987
7349,39.7309195004974,2.73131221331042
7350,39.6845148427988,2.85682025119534
7360,39.7202605577664,2.85847078460806
7369,39.7333442375089,2.8719350413008
7400,39.8353782194114,3.17054043487248
7420,39.7803443057954,3.02885307027543
7430,39.6999583023292,3.02393089500154
7440,39.7418802293634,3.05479621594447
7450,39.7078760104297,3.11748309708356
7458,39.7648185451885,3.09886018185784
7459,39.7546159555183,3.18800041388869
7460,39.8694957825776,2.99209263716887
7469,39.9176460395033,3.03859175930521
7470,39.8994290374463,3.07837448851154
7500,39.5963492746834,3.20744733765399
7509,39.5195460835259,3.20937189701347
7510,39.6463563627778,3.0211956282216
7511,39.624361704927,2.93925577092331
7518,39.6189021137708,2.97626856489168
7519,39.6744572127746,3.09452710680629
7520,39.6287277064975,3.14297222550951
7529,39.6558843272553,3.13267241966625
7530,39.6307338199887,3.28162014465152
7540,39.5984691553642,3.32876999604634
7550,39.642467516511,3.35439117039882
7559,39.6414817666218,3.39659152966299
7560,39.6038817944294,3.38813595290584
7570,39.7010100026137,3.35339237629656
7579,39.7698924883554,3.40624351417122
7580,39.7053882566054,3.41458325097065
7589,39.7300132677465,3.43217259202869
7590,39.7123469041128,3.4559631477176
7600,39.5180659461902,2.76147061611576
7609,39.4383186229006,2.77596437686315
7610,39.5331054976398,2.72724374500305
7611,39.5506641409115,2.73512511164338
7620,39.4825568323813,2.89158227756979
7629,39.5411815813283,2.9315691972493
7630,39.4199053910395,3.02640929172814
7638,39.3205623933673,2.99421415295971
7639,39.3970313216028,2.86932525357201
7640,39.3316200977545,3.04608009193168
7650,39.3660366254122,3.11829351807023
7659,39.337963749783,3.16230817593883
7660,39.3774934639684,3.22541822220955
7669,39.4201064376349,3.21554562316759
7670,39.4248705629211,3.24984531645179
7680,39.5480828166258,3.30417345268295
7687,39.5650474993134,3.37564319898516
7688,39.4515354501046,3.26085065336153
7689,39.4897390770809,3.27299706346
7690,39.3289867941483,3.0961114275582
7691,39.3764984448467,3.1776539224301
7700,39.9991701676806,4.26174980764157
7701,39.8896161000000,4.26241240000000
7710,39.8545177980824,4.25996704187348
7711,39.8395497183776,4.23547592257604
7720,39.8641316800851,4.28595671225223
7730,39.918596957314,4.13539671416195
7740,40.0005254952345,4.12999864875159
7750,39.9903252797509,4.00311659677221
7760,40.0107774328524,3.84550732903371
7769,40.0064702241298,3.89504712553242
7800,38.8965148891089,1.42334861659122
7810,39.08367754043,1.50951210877765
7811,39.0813455665546,1.56604718500996
7812,39.0285306528147,1.47938812247479
7813,38.9310915610293,1.42467718947228
7814,39.0003557052017,1.42764354699862
7815,39.0630185174197,1.43659445881643
7816,39.0413552347073,1.3818162463239
7817,38.8893930759747,1.37319764946929
7820,38.9844376355727,1.33950112416869
7828,39.0333105417147,1.33311550525798
7829,38.9401731824189,1.23533516742979
7830,38.8667952921341,1.19728935436325
7839,38.8701188194983,1.29830164796255
7840,38.9700527560214,1.52772155941292
7849,38.9843837725699,1.57664237153459
7850,39.0546359690724,1.59380620663087
7860,38.6879479001969,1.41045663659816
7870,38.7219447509405,1.41663725676711
7871,38.79646718762,1.47752551873463
7872,38.6703447927934,1.54199585180939
